"epci2018";"Indic";"valeur_b100";"valeur";"valeur_france";"Indicateur";"Unite";"Indicateur_s"
"200070514";"EQU_2";168,348097249662;34,0082159624413;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070530";"EQU_2";138,034936843587;27,8846153846154;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070548";"EQU_2";230,8715315738;46,6386554621849;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070555";"EQU_2";149,929238951091;30,2873986735446;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070563";"EQU_2";136,048405862382;27,483313702395;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070571";"EQU_2";114,950724289807;23,2213438735178;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070589";"EQU_2";272,315548527269;55,0108147080029;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070647";"EQU_2";140,863934992474;28,4561049445005;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070662";"EQU_2";93,3927848553345;18,8663967611336;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070670";"EQU_2";142,542028159505;28,7950987066031;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070688";"EQU_2";173,202601666062;34,9888806523351;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070712";"EQU_2";106,168816765434;21,4472994231778;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070720";"EQU_2";128,432265816176;25,9447674418605;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070738";"EQU_2";247,715644910257;50,0413564929694;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070746";"EQU_2";137,667839197711;27,8104575163399;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070753";"EQU_2";104,847086915504;21,1802950737684;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070761";"EQU_2";200,115212914841;40,4255319148936;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070779";"EQU_2";109,942844382514;22,2096956031567;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070787";"EQU_2";222,503341111818;44,9481865284974;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070795";"EQU_2";400,036101482318;80,8118081180812;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070803";"EQU_2";314,753772671046;63,5838150289017;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070811";"EQU_2";227,211464387142;45,8992805755396;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070829";"EQU_2";372,460164433478;75,2411575562701;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070845";"EQU_2";138,925484823223;28,0645161290323;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070852";"EQU_2";162,200204301616;32,7662721893491;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070894";"EQU_2";240,546956278181;48,5932004689332;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070902";"EQU_2";203,429160858195;41,0949868073879;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070910";"EQU_2";164,088020207111;33,1476323119777;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070928";"EQU_2";257,658427811547;52,0499108734403;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070936";"EQU_2";262,996758302493;53,1283138918346;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070944";"EQU_2";159,502868120743;32,221379833207;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070951";"EQU_2";223,343188186721;45,1178451178451;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070969";"EQU_2";235,575115390333;47,5888324873096;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070977";"EQU_2";220,125991966746;44,4679351656096;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070985";"EQU_2";195,156759296158;39,4238683127572;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200070993";"EQU_2";148,377528803976;29,9739357080799;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071017";"EQU_2";282,869624270602;57,1428571428571;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071025";"EQU_2";126,348432174202;25,5238095238095;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071033";"EQU_2";191,798130847687;38,7453874538745;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071041";"EQU_2";240,65940784614;48,6159169550173;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071058";"EQU_2";85,4713972616208;17,2661870503597;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071066";"EQU_2";133,939975936678;27,0573870573871;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071074";"EQU_2";125,379548028079;25,3280839895013;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071082";"EQU_2";112,259051708484;22,6775956284153;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071116";"EQU_2";169,089935195434;34,1580756013746;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071140";"EQU_2";126,392117371503;25,5326344267839;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071157";"EQU_2";79,0518086684344;15,9693576900412;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071165";"EQU_2";132,005824659614;26,6666666666667;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071173";"EQU_2";280,201042909559;56,6037735849057;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071181";"EQU_2";278,315980631455;56,2229697260932;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071199";"EQU_2";166,938602326487;33,7234820775421;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071207";"EQU_2";335,300836091927;67,7345537757437;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071215";"EQU_2";247,892293996772;50,0770416024653;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071223";"EQU_2";196,315887886644;39,6580253723111;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071298";"EQU_2";184,22045735888;37,2146118721461;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071314";"EQU_2";153,724117458033;31,0540069686411;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071363";"EQU_2";124,804235708375;25,2118644067797;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071371";"EQU_2";136,767132879668;27,6285046728972;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071389";"EQU_2";226,896094373961;45,8355722729715;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071405";"EQU_2";122,173921185566;24,6805111821086;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071413";"EQU_2";134,128324952378;27,0954356846473;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071454";"EQU_2";108,943030969083;22,007722007722;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071470";"EQU_2";195,657488204136;39,5250212044105;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071496";"EQU_2";237,718538268337;48,0218281036835;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071504";"EQU_2";179,566746779622;36,2745098039216;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071512";"EQU_2";178,95717171548;36,1513687600644;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071520";"EQU_2";198,531187482797;40,1055408970976;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071538";"EQU_2";130,312041313402;26,3245033112583;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071546";"EQU_2";50,4611749015938;10,1937269372694;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071553";"EQU_2";69,3326757883819;14,0059831384281;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071579";"EQU_2";155,827771307822;31,4789687924016;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071587";"EQU_2";221,952211903689;44,8368522072937;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071595";"EQU_2";277,393588663365;56,0366361365529;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071629";"EQU_2";64,5400055376211;13,0378096479791;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071645";"EQU_2";206,53229189294;41,7218543046358;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071652";"EQU_2";396,80322293515;80,1587301587302;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071678";"EQU_2";46,2240087663637;9,33777154870357;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071751";"EQU_2";111,13181988314;22,4498820754717;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071769";"EQU_2";216,723568644151;43,7806072477963;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071777";"EQU_2";234,638882242294;47,3997028231798;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071785";"EQU_2";135,806865446909;27,4345198119543;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071819";"EQU_2";271,939373425882;54,9348230912477;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071827";"EQU_2";105,896623299274;21,3923132704859;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071843";"EQU_2";201,750705379704;40,7559198542805;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071850";"EQU_2";213,175871849287;43,0639324487334;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071868";"EQU_2";72,2647270893017;14,5982905982906;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071876";"EQU_2";123,909686757667;25,0311554210433;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071884";"EQU_2";133,178465234002;26,9035532994924;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071892";"EQU_2";87,001768495467;17,5753393144697;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071900";"EQU_2";143,649955469572;29,0189125295508;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071918";"EQU_2";68,3312359242636;13,8036809815951;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071926";"EQU_2";207,931898636558;42,0045906656465;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071934";"EQU_2";145,681219990731;29,4292508917955;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071942";"EQU_2";217,25638488071;43,8882421420256;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071967";"EQU_2";94,2352835834325;19,0365910143585;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071983";"EQU_2";224,498542196168;45,3512396694215;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200071991";"EQU_2";209,616534320048;42,344906089926;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072007";"EQU_2";242,969436443442;49,0825688073394;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072015";"EQU_2";111,526660162026;22,5296442687747;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072023";"EQU_2";270,458953669326;54,635761589404;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072031";"EQU_2";208,29044066201;42,0770202020202;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072049";"EQU_2";235,532077154293;47,5801382778127;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072056";"EQU_2";234,839713664928;47,4402730375427;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072064";"EQU_2";148,890290604449;30,077519379845;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072072";"EQU_2";173,731803718688;35,095785440613;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072080";"EQU_2";221,303882517589;44,7058823529412;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072098";"EQU_2";211,209319455383;42,6666666666667;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072106";"EQU_2";222,286878308188;44,9044585987261;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072130";"EQU_2";61,5937873180119;12,4426403106248;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072304";"EQU_2";184,88767610458;37,3493975903614;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072312";"EQU_2";119,643983521432;24,1694352159468;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072320";"EQU_2";333,92005942003;67,4556213017752;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072346";"EQU_2";73,3972235607405;14,8270676691729;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072452";"EQU_2";167,99964083947;33,9378238341969;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072460";"EQU_2";125,365892037847;25,3253253253253;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072478";"EQU_2";165,09340153476;33,3507306889353;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072544";"EQU_2";176,242629432304;35,603000577034;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072635";"EQU_2";271,413845094534;54,8286604361371;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072643";"EQU_2";215,745507039286;43,5830277632268;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072650";"EQU_2";81,1741978653316;16,3981042654028;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072668";"EQU_2";247,3215479229;49,9617444529457;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072676";"EQU_2";200,577102324059;40,5188387893762;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072684";"EQU_2";143,113110876928;28,9104638619202;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072692";"EQU_2";149,28282342387;30,1568154402895;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072700";"EQU_2";283,131929189251;57,1958456973294;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072718";"EQU_2";233,7603145014;47,2222222222222;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072726";"EQU_2";75,4474080085789;15,2412280701754;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072734";"EQU_2";58,4339856588775;11,8043247075505;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072825";"EQU_2";249,249873844998;50,3512880562061;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072874";"EQU_2";125,385772075637;25,3293413173653;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072882";"EQU_2";58,2000347435617;11,7570639818123;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072981";"EQU_2";169,298441709552;34,2001962708538;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200072999";"EQU_2";162,874979978873;32,9025844930418;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073013";"EQU_2";58,9252519669675;11,9035660472125;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073096";"EQU_2";146,629692675816;29,6208530805687;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073104";"EQU_2";187,255453519959;37,8277153558052;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073112";"EQU_2";100,9442218687;20,3918722786647;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073120";"EQU_2";170,351646195353;34,412955465587;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073138";"EQU_2";313,916290349083;63,4146341463415;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073146";"EQU_2";264,386665866557;53,4090909090909;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073161";"EQU_2";83,7559278113736;16,9196428571429;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073237";"EQU_2";126,266440978762;25,5072463768116;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073245";"EQU_2";148,87284797434;30,0739957716702;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073252";"EQU_2";225,729960167941;45,6;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073260";"EQU_2";125,515016930498;25,3554502369668;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073344";"EQU_2";68,4223513295223;13,8220873219706;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073393";"EQU_2";204,465543630381;41,304347826087;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073401";"EQU_2";171,70499333031;34,6863468634686;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073419";"EQU_2";154,738419167505;31,2589073634204;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200073427";"EQU_2";73,4899128397749;14,845791949817;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200077014";"EQU_2";87,0135935256298;17,5777281040439;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"200077055";"EQU_2";119,44085697438;24,1284013605442;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240100578";"EQU_2";102,940321982268;20,7951070336391;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240100610";"EQU_2";124,950340927807;25,2413793103448;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240100750";"EQU_2";115,669914722411;23,3666284591452;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240100800";"EQU_2";84,2286624540438;17,015140591204;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240100883";"EQU_2";78,7321447372094;15,9047819675585;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240100891";"EQU_2";49,9216942833499;10,0847457627119;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200444";"EQU_2";247,840935798426;50,0666666666667;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200469";"EQU_2";253,281114492604;51,1656441717791;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200477";"EQU_2";107,157669429569;21,6470588235294;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200493";"EQU_2";179,363641160572;36,2334801762115;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200501";"EQU_2";283,461176716796;57,2623574144487;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200519";"EQU_2";323,967174393687;65,4450261780105;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200576";"EQU_2";217,181819491396;43,8731790916881;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200584";"EQU_2";148,612326640031;30,0213675213675;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200592";"EQU_2";289,541077673211;58,4905660377358;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200600";"EQU_2";117,755195861133;23,7878787878788;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240200634";"EQU_2";232,510259343639;46,969696969697;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240300491";"EQU_2";222,567960181908;44,9612403100775;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240300558";"EQU_2";252,180938618603;50,9433962264151;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240300566";"EQU_2";207,009134125304;41,8181818181818;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240300657";"EQU_2";194,762692120743;39,344262295082;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
"240400440";"EQU_2";103,076527610174;20,8226221079692;20,2011288027846;"Part des 6-10 ans scolarisés

hors de leur commune

de résidence";"%";"Éloignement de l'école"
